id,Booking_status,Probability
50664,0,0.4281214
50665,0,0.23017038
50666,0,0.133378
50667,0,0.040662706
50668,0,0.46474963
50669,1,0.5273594
50670,0,0.17936899
50671,0,0.25179368
50672,0,0.2507724
50673,0,0.20596412
50674,1,0.68205684
50675,0,0.00766922
50676,0,0.11017064
50677,0,0.2814112
50678,0,0.16167262
50679,1,0.9665762
50680,1,0.85752076
50681,1,0.9375255
50682,0,0.024828168
50683,1,0.87392944
50684,0,0.0073683714
50685,1,0.8811677
50686,1,0.6043394
50687,1,0.7615292
50688,1,0.67958987
50689,0,0.16476871
50690,0,0.17957456
50691,0,0.30721512
50692,0,0.25988775
50693,1,0.57608753
50694,0,0.37673813
50695,0,0.21592605
50696,0,0.25899917
50697,1,0.7839239
50698,1,0.73196244
50699,0,0.36769974
50700,0,0.048841108
50701,1,0.8149404
50702,0,0.2795532
50703,1,0.59012645
50704,0,0.032149352
50705,1,0.5798384
50706,0,0.3367187
50707,0,0.0055595967
50708,1,0.5502406
50709,1,0.78130096
50710,1,0.8414585
50711,0,0.122057095
50712,1,0.5186391
50713,0,0.4956981
50714,1,0.90515685
50715,0,0.26740938
50716,1,0.6909672
50717,0,0.4016877
50718,0,0.17046024
50719,1,0.9216998
50720,1,0.8474687
50721,0,0.14187627
50722,0,0.14803031
50723,1,0.9220266
50724,0,0.32268074
50725,0,0.32581863
50726,1,0.76676106
50727,1,0.69663155
50728,1,0.6887693
50729,1,0.9144266
50730,1,0.6134909
50731,0,0.013808892
50732,1,0.6290222
50733,1,0.92704123
50734,0,0.017164221
50735,1,0.636829
50736,0,0.49588728
50737,0,0.070303015
50738,0,0.43670234
50739,1,0.9804245
50740,0,0.17609704
50741,0,0.3605061
50742,0,0.25977743
50743,1,0.5645397
50744,0,0.39609075
50745,0,0.01759359
50746,0,0.36424616
50747,0,0.24348319
50748,0,0.248462
50749,0,0.2076396
50750,0,0.09509137
50751,1,0.7511398
50752,1,0.62671006
50753,0,0.060426343
50754,0,0.36617348
50755,1,0.6599224
50756,1,0.6773522
50757,1,0.8409622
50758,0,0.099931546
50759,1,0.5735167
50760,0,0.28610867
50761,0,0.117271066
50762,0,6.771775e-27
50763,0,0.15852568
50764,0,0.0744895
50765,1,0.69902647
50766,1,0.6241887
50767,0,0.0017196096
50768,0,0.363304
50769,0,0.027018696
50770,0,0.33406374
50771,0,0.13095978
50772,0,0.06632224
50773,0,0.025720494
50774,0,0.19170542
50775,0,1.4684201e-06
50776,0,1.428703e-06
50777,0,0.30154225
50778,1,0.85566384
50779,0,0.113769576
50780,0,0.07626299
50781,1,0.7134906
50782,0,0.1876616
50783,0,0.16135612
50784,0,0.014705492
50785,0,0.27410594
50786,1,0.7080234
50787,1,0.9651636
50788,1,0.6617201
50789,0,0.23137167
50790,1,0.65866125
50791,0,0.14912745
50792,0,0.3363735
50793,0,0.29570255
50794,1,0.8213974
50795,0,0.39618832
50796,1,0.64211625
50797,0,0.06098348
50798,0,0.23621659
50799,0,0.117086776
50800,0,0.1617488
50801,1,0.84623057
50802,0,0.23468491
50803,0,0.20408283
50804,1,0.7211984
50805,0,0.1852256
50806,0,0.2900512
50807,0,0.37483713
50808,1,0.57727957
50809,0,0.062370453
50810,0,0.006887009
50811,0,0.0036858683
50812,1,0.69724643
50813,0,0.4301372
50814,1,0.85323995
50815,0,0.017823562
50816,0,0.08946684
50817,1,0.9470595
50818,0,0.24778192
50819,0,0.3376341
50820,1,0.5871067
50821,1,0.9205504
50822,0,0.22191188
50823,0,0.13443683
50824,1,0.89015085
50825,1,0.65338385
50826,0,0.06741736
50827,0,0.4613001
50828,0,0.4026484
50829,0,0.06269462
50830,0,0.0881865
50831,0,0.0024920164
50832,0,0.31663314
50833,0,0.32396892
50834,0,0.10530644
50835,1,0.9153678
50836,0,0.43763354
50837,1,0.9001203
50838,0,0.07540798
50839,1,0.57208246
50840,1,0.766826
50841,1,0.64647555
50842,0,0.10712942
50843,1,0.8668622
50844,0,1.0666147e-18
50845,0,0.24997157
50846,0,0.0708535
50847,0,0.49690396
50848,0,0.30969772
50849,1,0.61720043
50850,0,0.08270691
50851,1,0.84075254
50852,0,0.14390597
50853,0,0.24609357
50854,0,0.024201186
50855,1,0.92463595
50856,0,0.05118259
50857,1,0.61738914
50858,0,0.02766909
50859,1,0.5856526
50860,1,0.84003514
50861,0,0.45961308
50862,0,0.008197592
50863,0,0.3363617
50864,0,0.49984923
50865,0,0.25849536
50866,1,0.7711925
50867,0,0.46091542
50868,1,0.7808222
50869,1,0.7836694
50870,0,0.41853878
50871,1,0.6931511
50872,1,0.6968005
50873,1,0.66991735
50874,0,0.33128062
50875,0,0.34678587
50876,0,0.29873514
50877,1,0.7904216
50878,0,0.16748986
50879,0,0.20981725
50880,1,0.90118074
50881,1,0.664011
50882,1,0.63698095
50883,0,0.23338859
50884,1,0.55390567
50885,0,0.17938249
50886,0,0.3229636
50887,1,0.64191806
50888,1,0.80567485
50889,0,5.4217823e-25
50890,0,0.04770809
50891,1,0.5113297
50892,1,0.6303517
50893,0,0.40408042
50894,0,0.028439952
50895,0,0.45310113
50896,0,0.45432597
50897,1,0.73642296
50898,0,0.060373783
50899,0,0.0026382518
50900,0,0.4494564
50901,0,0.23203251
50902,0,0.19434695
50903,1,0.7937095
50904,0,0.40325463
50905,0,0.054159205
50906,1,0.9539553
50907,0,0.39094713
50908,0,0.43705335
50909,0,0.44492602
50910,0,1.2100776e-07
50911,1,0.8702133
50912,1,0.8203183
50913,0,0.16510195
50914,1,0.79966104
50915,0,0.016318813
50916,0,0.4724488
50917,1,0.74887556
50918,1,0.71786314
50919,0,3.1849777e-05
50920,0,0.30365318
50921,0,0.33100146
50922,0,0.24972604
50923,0,0.17101769
50924,0,0.36459476
50925,1,0.73313403
50926,0,0.2643102
50927,1,0.89688283
50928,0,0.3112358
50929,0,0.230211
50930,0,0.099077515
50931,1,0.647119
50932,0,0.33612204
50933,0,0.083248556
50934,1,0.71901983
50935,0,0.11668345
50936,1,0.98090774
50937,0,0.07111075
50938,0,0.26612866
50939,1,0.8479873
50940,1,0.90839916
50941,0,5.464874e-07
50942,1,0.50851196
50943,0,0.099594876
50944,0,0.19868308
50945,0,0.10104026
50946,0,0.25559062
50947,0,0.2811408
50948,0,0.018584413
50949,0,0.055430107
50950,1,0.63694674
50951,0,0.23103422
50952,0,0.2948425
50953,0,0.020176493
50954,0,0.051693436
50955,1,0.86717004
50956,0,0.20000368
50957,0,0.19672342
50958,1,0.85384893
50959,0,0.2660227
50960,0,0.34445393
50961,1,0.82509524
50962,0,0.47267345
50963,0,0.1740064
50964,0,0.22269343
50965,0,0.338856
50966,0,0.0039378735
50967,0,0.10581356
50968,0,0.32477236
50969,0,0.1612346
50970,0,0.049307283
50971,0,0.33245432
50972,0,0.0012449998
50973,1,0.77883786
50974,1,0.52399004
50975,0,0.45191133
50976,0,0.06584676
50977,0,0.012869574
50978,0,0.0014158221
50979,0,0.22845188
50980,1,0.8932757
50981,0,0.19139355
50982,1,0.6617272
50983,1,0.54896605
50984,1,0.70823383
50985,0,0.014594459
50986,0,0.02414069
50987,1,0.8620221
50988,0,0.06679361
50989,1,0.50331676
50990,0,0.22285916
50991,1,0.7709096
50992,1,0.75418645
50993,0,0.04054599
50994,0,0.085027814
50995,0,0.07094592
50996,0,0.040509842
50997,1,0.59244955
50998,0,0.20654748
50999,1,0.9395285
51000,1,0.62639666
51001,1,0.708665
51002,1,0.6412993
51003,1,0.51160467
51004,0,0.32897195
51005,0,0.24343975
51006,0,0.020907747
51007,0,0.14884639
51008,0,0.23269834
51009,0,0.19939269
51010,0,0.23227689
51011,1,0.92496413
51012,0,0.08519748
51013,0,0.09648923
51014,0,0.25211272
51015,1,0.8041321
51016,0,7.984901e-05
51017,0,0.3551285
51018,0,0.46502885
51019,1,0.6997767
51020,1,0.8864667
51021,0,0.36087364
51022,1,0.77460915
51023,1,0.7980109
51024,1,0.69891506
51025,0,0.11743958
51026,0,0.2756135
51027,1,0.8967235
51028,1,0.8368655
51029,1,0.59150773
51030,1,0.7207999
51031,0,0.38597453
51032,0,0.00047286344
51033,0,0.19395462
51034,0,0.48879784
51035,0,0.49169868
51036,1,0.57474655
51037,0,0.081671506
51038,1,0.6071919
51039,0,0.18303056
51040,0,0.026297834
51041,0,0.08960625
51042,1,0.63528246
51043,0,0.3227863
51044,0,0.25382125
51045,0,0.013792458
51046,0,0.10020261
51047,1,0.5373963
51048,0,0.108884774
51049,0,0.3351881
51050,1,0.910624
51051,1,0.57523173
51052,0,0.07310006
51053,0,0.21716528
51054,1,0.8781569
51055,1,0.8998065
51056,1,0.89422923
51057,0,0.27330244
51058,0,0.28239226
51059,0,0.14812057
51060,1,0.75625503
51061,1,0.7811368
51062,0,0.33129156
51063,1,0.821666
51064,0,0.08301887
51065,0,0.06129089
51066,0,0.04204755
51067,0,0.40848112
51068,0,0.3199051
51069,1,0.7792878
51070,0,0.105953254
51071,0,0.4710039
51072,0,0.23907022
51073,0,0.19709441
51074,0,0.07941895
51075,1,0.9352685
51076,1,0.54643947
51077,0,0.05256777
51078,0,0.0887308
51079,1,0.52362436
51080,1,0.8458415
51081,0,0.48506752
51082,0,0.011411274
51083,1,0.82924235
51084,0,0.31599334
51085,1,0.7547509
51086,0,0.013440884
51087,0,0.28290772
51088,0,0.36791372
51089,0,0.41557452
51090,0,1.0856924e-06
51091,0,0.016959652
51092,1,0.7102739
51093,0,0.17458728
51094,0,0.055912543
51095,1,0.7664658
51096,1,0.9152952
51097,0,0.40171507
51098,0,0.1760532
51099,0,0.13336882
51100,0,0.10564584
51101,1,0.5056304
51102,0,0.30211166
51103,0,0.44349015
51104,1,0.8320186
51105,1,0.5013713
51106,0,0.16932571
51107,0,0.30077282
51108,0,0.25084567
51109,1,0.6031688
51110,0,0.12178547
51111,1,0.8495585
51112,0,0.12210361
51113,1,0.9180041
51114,0,0.048207074
51115,0,0.3416205
51116,1,0.88984084
51117,1,0.7051426
51118,0,0.45627424
51119,1,0.50541216
51120,0,0.015781227
51121,0,0.03215152
51122,0,0.49549317
51123,0,0.47879425
51124,1,0.69874334
51125,0,0.0349594
51126,1,0.87686163
51127,0,0.2009593
51128,0,0.39873552
51129,1,0.51626277
51130,0,0.06819108
51131,0,0.03578546
51132,0,0.24540764
51133,1,0.6505429
51134,1,0.61606145
51135,0,0.07915124
51136,0,0.36390975
51137,1,0.9374144
51138,0,0.14052996
51139,0,0.009949125
51140,1,0.7052977
51141,1,0.7012769
51142,1,0.6728248
51143,1,0.5844131
51144,1,0.7715919
51145,0,0.2914521
51146,0,0.030393269
51147,0,0.14820038
51148,0,0.061296526
51149,0,0.44382328
51150,0,0.43064895
51151,1,0.93421817
51152,1,0.9243282
51153,0,0.13767375
51154,0,0.17000166
51155,1,0.94161767
51156,0,0.018362086
51157,1,0.83522445
51158,0,0.31408316
51159,0,0.0024824538
51160,1,0.73598176
51161,0,5.440043e-05
51162,0,0.14622976
51163,1,0.617606
51164,1,0.5900183
51165,0,0.32925597
51166,1,0.7781027
51167,1,0.66239274
51168,0,0.39700747
51169,0,0.120734766
51170,0,0.30837
51171,1,0.79915607
51172,0,1.4622443e-05
51173,0,0.35402358
51174,1,0.9304255
51175,0,0.39313325
51176,0,0.12336402
51177,0,0.31906122
51178,0,0.39850962
51179,0,0.13769238
51180,0,0.37134898
51181,0,0.0348535
51182,0,0.017880028
51183,0,0.3920794
51184,1,0.75156724
51185,0,0.06583234
51186,0,0.29986522
51187,1,0.93296367
51188,0,0.18538518
51189,0,0.13226978
51190,1,0.59471816
51191,1,0.85624534
51192,1,0.6195188
51193,0,0.05922546
51194,0,0.13807856
51195,1,0.9009038
51196,1,0.74643683
51197,0,0.28380215
51198,0,0.039456863
51199,0,0.19709456
51200,0,0.04941558
51201,0,0.09933044
51202,1,0.8609046
51203,0,0.23150487
51204,0,0.13897145
51205,1,0.6523969
51206,1,0.62185067
51207,0,0.14980634
51208,1,0.7600687
51209,0,1.1210797e-07
51210,0,0.00881612
51211,0,0.14045234
51212,1,0.8245775
51213,1,0.5236218
51214,0,0.009690491
51215,0,0.3776222
51216,1,0.57165754
51217,1,0.50381684
51218,0,0.47070852
51219,1,0.54998416
51220,1,0.63811606
51221,0,0.013901628
51222,0,0.000103349
51223,0,0.17380978
51224,0,0.26778
51225,1,0.6628453
51226,1,0.8323722
51227,0,0.41424617
51228,0,0.06643551
51229,0,0.40536517
51230,0,0.088095054
51231,0,0.28843972
51232,0,0.055386804
51233,0,0.10058779
51234,0,0.16401045
51235,1,0.630059
51236,1,0.6696199
51237,1,0.5164959
51238,1,0.82255703
51239,0,0.19308819
51240,0,0.0017334347
51241,0,0.24221201
51242,1,0.6345208
51243,0,0.030579498
51244,0,0.1872772
51245,1,0.651622
51246,0,0.13300133
51247,0,0.2558262
51248,0,0.06852993
51249,1,0.5622879
51250,1,0.9071452
51251,0,0.00929195
51252,1,0.74531317
51253,1,0.7464909
51254,0,0.21516743
51255,0,0.49410218
51256,1,0.5292118
51257,0,0.038923804
51258,0,0.38895068
51259,0,0.2438765
51260,1,0.52352536
51261,0,0.4239481
51262,0,0.07560581
51263,1,0.5599462
51264,1,0.8783604
51265,0,0.09217463
51266,0,0.13436861
51267,1,0.7017406
51268,1,0.547462
51269,1,0.72520936
51270,0,0.09281168
51271,0,0.27218595
51272,1,0.89239407
51273,0,0.069215916
51274,1,0.6824557
51275,0,0.16750906
51276,1,0.83691996
51277,0,0.0799077
51278,1,0.8445939
51279,1,0.925785
51280,1,0.8764506
51281,0,1.0044347e-06
51282,0,0.4216629
51283,1,0.64903796
51284,0,0.0790395
51285,0,0.060814414
51286,1,0.5507301
51287,0,0.251505
51288,0,0.0148120215
51289,0,0.00026230334
51290,1,0.6031699
51291,0,0.23077169
51292,1,0.6096895
51293,0,0.0029864882
51294,1,0.7760347
51295,0,0.29826644
51296,1,0.6656691
51297,1,0.8060742
51298,0,0.18181412
51299,1,0.8892335
51300,0,0.09558726
51301,0,0.08404026
51302,1,0.53980225
51303,1,0.5901393
51304,0,0.27649385
51305,1,0.8888057
51306,0,0.47101656
51307,0,0.03552703
51308,1,0.54098886
51309,0,0.06563409
51310,0,0.1756728
51311,0,0.05253985
51312,1,0.89370203
51313,0,0.34408975
51314,0,0.10892368
51315,0,0.02357381
51316,0,0.13046096
51317,1,0.62908244
51318,1,0.6802554
51319,0,0.03490863
51320,0,0.087570876
51321,0,0.4330764
51322,0,0.07121854
51323,0,0.042680535
51324,1,0.6436412
51325,0,0.36023247
51326,0,0.19962104
51327,1,0.8529989
51328,0,0.2995062
51329,1,0.5774685
51330,1,0.69605446
51331,1,0.83763236
51332,0,0.24130526
51333,1,0.69061023
51334,1,0.5270395
51335,0,0.09588392
51336,0,0.28401703
51337,1,0.65262425
51338,0,0.0066353083
51339,0,0.06660858
51340,0,0.10288938
51341,0,0.080481336
51342,0,0.27505943
51343,1,0.8941945
51344,1,0.66093606
51345,0,0.0871389
51346,1,0.5418959
51347,1,0.8395508
51348,0,0.13183068
51349,1,0.8597988
51350,1,0.76933515
51351,1,0.5994662
51352,0,0.21478711
51353,0,0.04625761
51354,0,0.2885731
51355,0,0.44826788
51356,0,0.08035242
51357,0,0.2649752
51358,0,0.16932793
51359,0,0.37046954
51360,1,0.9587916
51361,0,0.25512803
51362,0,0.45598975
51363,0,0.11533877
51364,0,0.40364859
51365,0,0.32516876
51366,1,0.7676487
51367,1,0.8522574
51368,1,0.8024453
51369,1,0.9476021
51370,0,0.3118638
51371,0,0.11788592
51372,1,0.8323569
51373,0,0.2673873
51374,1,0.76062924
51375,0,0.2481629
51376,0,0.05760059
51377,1,0.86346376
51378,0,0.051939454
51379,1,0.82064956
51380,0,0.016019525
51381,1,0.86688423
51382,0,0.3789501
51383,0,0.015574177
51384,0,0.2179724
51385,0,0.06874761
51386,1,0.96322733
51387,1,0.6274904
51388,0,0.49156138
51389,0,0.2271237
51390,0,0.15692052
51391,0,0.030138498
51392,0,0.41304547
51393,1,0.83048385
51394,1,0.68463105
51395,0,0.16634183
51396,1,0.62636673
51397,1,0.8560557
51398,1,0.6746597
51399,1,0.7919519
51400,1,0.83648753
51401,0,0.32661748
51402,0,0.00010918931
51403,1,0.64468324
51404,1,0.93019736
51405,0,0.44984654
51406,1,0.8012647
51407,1,0.76936746
51408,1,0.76571333
51409,1,0.6688515
51410,1,0.95031077
51411,1,0.6552583
51412,0,0.33498242
51413,0,0.36072648
51414,0,0.14225556
51415,1,0.67610675
51416,0,0.40751988
51417,0,0.14327633
51418,0,0.29687738
51419,0,0.157153
51420,0,0.4184708
51421,0,0.14559361
51422,1,0.82737297
51423,1,0.8885342
51424,1,0.9058862
51425,1,0.9247846
51426,0,0.19971837
51427,0,0.19032745
51428,0,0.17458907
51429,1,0.8767074
51430,0,0.40363824
51431,0,0.3103857
51432,0,0.4578073
51433,0,0.3376982
51434,1,0.61672
51435,0,0.19093953
51436,0,0.43765706
51437,0,0.2700951
51438,0,0.4461733
51439,0,0.1790179
51440,0,0.03396688
51441,0,0.28655273
51442,0,0.12060979
51443,0,0.056824863
51444,0,0.063017234
51445,1,0.72435564
51446,0,0.00028709485
51447,0,0.05529259
51448,1,0.9055145
51449,0,0.1852364
51450,1,0.918447
51451,0,0.01506877
51452,1,0.69855624
51453,1,0.83909154
51454,1,0.7421254
51455,1,0.701741
51456,0,0.099597655
51457,1,0.7441447
51458,0,0.17083718
51459,0,0.052565522
51460,1,0.68310344
51461,0,0.04176053
51462,0,0.32204518
51463,0,0.18210416
51464,0,0.0226667
51465,1,0.8126182
51466,0,0.10878725
51467,1,0.5636813
51468,1,0.5259902
51469,1,0.8800783
51470,0,0.08724133
51471,0,0.29274932
51472,0,0.21751529
51473,0,0.048704457
51474,1,0.7072713
51475,1,0.92741966
51476,0,0.38870996
51477,1,0.6800115
51478,1,0.63689685
51479,0,0.23355828
51480,0,0.12842123
51481,0,0.19140798
51482,1,0.549046
51483,0,0.0873972
51484,0,0.30218685
51485,1,0.75711405
51486,1,0.7512767
51487,1,0.6949589
51488,0,0.00015810544
51489,0,0.09947417
51490,0,0.2720081
51491,0,0.3862693
51492,1,0.62890327
51493,0,0.38117805
51494,0,0.28318456
51495,1,0.80305326
51496,0,0.45925468
51497,1,0.8796808
51498,0,0.33870503
51499,0,0.3683395
51500,1,0.74848515
51501,0,0.08154395
51502,1,0.5980183
51503,1,0.91029495
51504,0,1.4529416e-08
51505,1,0.7392648
51506,1,0.8313933
51507,1,0.6727765
51508,0,0.04027245
51509,1,0.7669099
51510,0,0.12871356
51511,0,0.1280504
51512,1,0.59023875
51513,0,0.42340356
51514,1,0.5037731
51515,0,0.12314103
51516,0,0.11387277
51517,0,0.19012444
51518,0,0.10069891
51519,1,0.8870821
51520,0,0.43873805
51521,1,0.8593552
51522,0,0.3107419
51523,0,0.33865207
51524,0,0.031345524
51525,1,0.72362727
51526,0,0.21210976
51527,0,0.003867851
51528,0,0.41295117
51529,1,0.7378356
51530,1,0.8265278
51531,0,0.068000294
51532,1,0.9315027
51533,0,0.1892971
51534,0,0.21818855
51535,0,1.0278314e-06
51536,1,0.7544766
51537,1,0.5548835
51538,0,0.29422668
51539,0,0.094086885
51540,0,0.14786078
51541,0,0.14761323
51542,0,0.48557025
51543,0,0.3254989
51544,0,0.1537777
51545,0,0.14997062
51546,1,0.8924714
51547,1,0.6436985
51548,1,0.58821774
51549,0,0.044879463
51550,1,0.501095
51551,1,0.5270251
51552,1,0.8117633
51553,0,0.17037643
51554,0,0.23692445
51555,0,0.21653081
51556,1,0.5087581
51557,1,0.7513268
51558,0,0.046982512
51559,1,0.5265165
51560,0,0.07622615
51561,1,0.8230068
51562,0,0.06630221
51563,0,0.45537502
51564,1,0.7550009
51565,0,0.036402047
51566,0,0.122265175
51567,1,0.6592866
51568,1,0.816732
51569,0,0.24818769
51570,1,0.65942115
51571,1,0.811561
51572,1,0.62865824
51573,1,0.61390465
51574,0,0.118492894
51575,0,0.4312004
51576,0,0.3356548
51577,0,0.005592473
51578,1,0.88373345
51579,1,0.8023901
51580,0,0.051860586
51581,0,0.24205051
51582,1,0.8989177
51583,1,0.6156563
51584,0,0.37882254
51585,0,0.41994268
51586,0,0.03710521
51587,1,0.7899099
51588,1,0.853872
51589,0,0.3738765
51590,1,0.8318945
51591,1,0.6194416
51592,1,0.682104
51593,0,0.09717133
51594,0,0.070792176
51595,0,0.079598375
51596,0,0.44755396
51597,0,0.26772222
51598,1,0.5748032
51599,1,0.69192636
51600,0,0.31855586
51601,0,0.3676269
51602,0,0.050583445
51603,0,0.17521049
51604,1,0.87236917
51605,0,0.45715418
51606,0,0.14492229
51607,0,0.13719141
51608,0,0.096769564
51609,1,0.5512007
51610,0,0.21246919
51611,1,0.79737204
51612,0,0.0612499
51613,0,0.015358115
51614,1,0.8399862
51615,0,0.19272162
51616,1,0.9206911
51617,1,0.73899394
51618,1,0.612675
51619,1,0.8990626
51620,0,0.30045146
51621,1,0.9440372
51622,0,0.15136221
51623,1,0.7325101
51624,0,0.18725608
51625,1,0.5049489
51626,0,0.09079916
51627,0,0.027163068
51628,1,0.8467611
51629,0,0.30618113
51630,0,0.04333652
51631,1,0.8290661
51632,0,0.4026265
51633,0,0.25882167
51634,0,0.08169886
51635,1,0.5188201
51636,1,0.70326686
51637,0,0.35052243
51638,0,0.0430605
51639,0,0.16992168
51640,1,0.91734654
51641,0,0.13444144
51642,1,0.7483043
51643,0,0.23691423
51644,1,0.84219414
51645,0,0.14532743
51646,1,0.803899
51647,1,0.6438282
51648,0,0.074661404
51649,0,0.23436141
51650,0,0.40491372
51651,0,0.47855896
51652,0,0.4769689
51653,1,0.96185917
51654,1,0.5254514
51655,0,0.07864711
51656,0,0.022572795
51657,0,0.118937805
51658,0,0.03208659
51659,1,0.87020373
51660,1,0.5534802
51661,1,0.9148371
51662,0,0.07545161
51663,0,0.15992506
51664,0,0.2291953
51665,0,0.472248
51666,0,0.012365626
51667,0,0.29880008
51668,0,0.46710825
51669,0,0.29774982
51670,0,0.22484699
51671,0,0.24975576
51672,0,0.119364716
51673,0,0.013134491
51674,0,0.19433509
51675,0,0.00010089848
51676,1,0.58517385
51677,1,0.9351927
51678,0,0.19355763
51679,0,0.0074803364
51680,0,0.07919094
51681,1,0.59948194
51682,0,0.38792214
51683,0,0.3749198
51684,1,0.8174649
51685,0,0.19242427
51686,1,0.81138474
51687,1,0.64926606
51688,0,0.1504434
51689,1,0.89680225
51690,0,0.08038926
51691,0,0.37433946
51692,1,0.6406673
51693,0,0.3144633
51694,0,0.35153702
51695,0,0.18370678
51696,0,0.13888757
51697,1,0.6283778
51698,1,0.6776739
51699,0,0.12345921
51700,1,0.5485617
51701,1,0.50530636
51702,0,0.06707991
51703,0,0.49923068
51704,1,0.82254094
51705,1,0.73517454
51706,0,0.20441152
51707,0,0.095768176
51708,0,0.17368743
51709,0,0.34964982
51710,0,0.2786767
51711,1,0.9522194
51712,0,0.17033479
51713,0,0.0807961
51714,0,0.3288075
51715,0,0.2595426
51716,0,0.3671836
51717,0,0.3546674
51718,1,0.50403976
51719,0,0.2321521
51720,0,0.21960607
51721,1,0.8216179
51722,1,0.51250476
51723,0,0.06700866
51724,0,0.39890218
51725,1,0.8669281
51726,0,0.0036385842
51727,1,0.720775
51728,0,0.2612373
51729,0,0.388775
51730,0,0.051277444
51731,0,0.24969478
51732,0,0.18336341
51733,0,0.099962905
51734,0,0.123498365
51735,0,0.34585086
51736,1,0.8759495
51737,0,0.10312668
51738,1,0.83099544
51739,1,0.7085294
51740,0,0.26085255
51741,1,0.7755465
51742,1,0.5121655
51743,0,0.4450023
51744,0,0.13524044
51745,0,0.06539832
51746,0,0.13294607
51747,0,0.28202564
51748,0,9.844501e-26
51749,1,0.7772789
51750,0,0.34406507
51751,0,0.3728638
51752,0,0.11327365
51753,0,0.07176644
51754,0,0.09484637
51755,1,0.79525673
51756,0,0.28873253
51757,1,0.63046634
51758,0,0.3006194
51759,0,0.26135802
51760,0,0.3099797
51761,0,0.48768002
51762,0,0.25131932
51763,0,0.039685052
51764,1,0.7289308
51765,0,0.25948802
51766,1,0.62799674
51767,1,0.9084639
51768,1,0.52383655
51769,0,0.020935472
51770,0,0.25030163
51771,0,0.048313145
51772,0,0.110974826
51773,1,0.6423125
51774,0,0.088625886
51775,0,0.26940364
51776,0,0.03136156
51777,0,0.21508028
51778,0,0.19101903
51779,0,0.4587504
51780,0,0.19864552
51781,0,0.16901141
51782,0,1.7089333e-08
51783,0,0.24921347
51784,1,0.59607196
51785,0,0.3440654
51786,1,0.63439894
51787,0,4.539172e-05
51788,1,0.55017257
51789,1,0.70167226
51790,0,0.49326545
51791,1,0.9196806
51792,1,0.522597
51793,0,0.026182627
51794,0,0.0762932
51795,0,0.38695785
51796,0,0.17002247
51797,1,0.9001463
51798,0,0.44314155
51799,0,0.42505
51800,0,0.2692326
51801,0,0.042935327
51802,1,0.7618556
51803,0,0.08227918
51804,1,0.58101296
51805,0,0.490397
51806,0,0.20473328
51807,0,0.048494477
51808,0,0.096191905
51809,0,0.41889775
51810,0,0.010031109
51811,0,2.923795e-05
51812,0,0.3557601
51813,1,0.7614568
51814,1,0.8181035
51815,1,0.74979806
51816,0,0.011676698
51817,0,0.07891623
51818,1,0.8662861
51819,0,0.23927455
51820,1,0.7464579
51821,0,0.1236031
51822,1,0.5311173
51823,0,0.25169235
51824,0,0.03717569
51825,0,0.21048489
51826,1,0.5453023
51827,0,0.11528858
51828,0,0.036079124
51829,0,0.18207254
51830,1,0.84390986
51831,0,0.38104376
51832,0,0.26600987
51833,1,0.5755099
51834,1,0.68494475
51835,1,0.58797634
51836,0,0.03765152
51837,0,0.40313405
51838,0,8.5466546e-08
51839,1,0.72874266
51840,1,0.5016978
51841,0,0.03428336
51842,0,0.12724033
51843,0,0.0025114731
51844,1,0.63913614
51845,0,0.14301509
51846,0,0.13277382
51847,0,0.14933811
51848,1,0.58737355
51849,0,0.10108052
51850,0,0.17518015
51851,1,0.6756964
51852,1,0.9492138
51853,0,0.46259722
51854,1,0.7937602
51855,0,0.18272972
51856,0,0.15374064
51857,0,0.28030705
51858,0,0.04151646
51859,1,0.9050824
51860,0,0.36840808
51861,0,0.46406746
51862,0,1.887907e-09
51863,0,0.19667113
51864,0,0.023771474
51865,0,0.35053828
51866,1,0.69118357
51867,0,0.31847328
51868,0,0.15460096
51869,1,0.7343879
51870,0,0.41188154
51871,0,0.23321396
51872,1,0.627675
51873,1,0.5981239
51874,0,0.15000075
51875,0,0.0057614353
51876,0,0.01037009
51877,0,0.1995175
51878,0,0.0055701784
51879,1,0.88373053
51880,0,0.08097201
51881,0,0.22528157
51882,1,0.6662287
51883,0,0.06970035
51884,1,0.53595155
51885,0,0.33899036
51886,1,0.71087813
51887,1,0.65354955
51888,1,0.5157421
51889,0,0.122867055
51890,0,0.42722765
51891,1,0.61231506
51892,0,0.039347388
51893,0,0.14551397
51894,0,0.20197792
51895,0,0.2385133
51896,1,0.8660084
51897,1,0.8451432
51898,1,0.6980848
51899,0,0.024919668
51900,1,0.88578117
51901,0,0.17371522
51902,0,0.10762121
51903,0,0.3152953
51904,0,0.36617348
51905,0,0.3852914
51906,0,0.0809121
51907,1,0.7432246
51908,1,0.68121207
51909,1,0.8135282
51910,1,0.73892677
51911,0,0.45622304
51912,0,0.15590096
51913,0,0.027181316
51914,0,0.11183049
51915,0,0.31914115
51916,0,0.3480682
51917,1,0.5457369
51918,1,0.81407243
51919,0,0.25236997
51920,0,0.47172043
51921,0,0.03907097
51922,0,0.2097752
51923,0,0.30820498
51924,1,0.7757916
51925,0,0.10436055
51926,0,0.3750951
51927,1,0.7058195
51928,0,1.3537853e-06
51929,0,0.35401636
51930,0,0.4684876
